THREAT_ID,NAME,DESCRIPTION,CVE_ID,BUGTRAQ_ID,VENDOR_ID,CATEGORY,SEVERITY,REFERENCE
10644,Phase_Zero_1_0,"This signature detects the runtime behavior of the phAse zero 1.0.phAse zero 1.0 enables an attacker to take control of an infected computer.",,,,adware,high,http://www.megasecurity.org/trojans/p/phasezero/PhaseZero1.0b.html;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=453;
10529,"Supreme_Toolbar third party information collection","This signature detects the runtime behavior of spyware Supreme Toolbar. Supreme installs a toolbar to the Internet Explorer, and a search bar to the user's computer's desptop. It monitors the user's web activity and passes user information to its server.",,,,data-theft,low,http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45309753;
10640,"Remoter Hide/show taskbar","This signature detects the runtime behavior of the Spyware Remoter.Remoter enables an attacker to take control an infected computer.",,,,adware,high,http://www.megasecurity.org/trojans/r/remoter/Remoter.html;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=5315;
10980,"EzCyberSearch Add Cool Sites to IE s Favorites","This signature detects the runtime behavior of the spyware EzCyberSearch. EzCyberSearch hijacks the IE auto search to http://www.ezcybersearch.com/. It adds ""Cool Sites"" to IE's Favorites. The ""Cool Sites"" includes websites such as Amazon.com, Ebay, file-sharing.com, etc.EzCyberSearch checks its updates periodically and downloads advertisementsfrom its controlling server to the user.",,,,browser-hijack,medium,http://www.spywareguide.com/product_show.php?id=476;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45307252;
10969,"CIA_1_3 2 icq notification","This signature detects the runtime behavior of the spyware CIA1.3.CIA1.3 is a remote administration tool. It enables an attacker to take control an infected computer.",,,,adware,high,http://www3.ca.com/securityadvisor/pest/pest.aspx?id=453076260;http://www.cruel-intentionz.net;
10986,"Super_Fast_MP3_Search searching songs by name","This signature detects the runtime behavior of Super Fast MP3 Search.Super Fast MP3 Search allows a user to search and download music files without using P2P network. It changes the Internet Explorer's home page setting, downloads and installs other spyware like eZula.",,,,adware,medium,http://www.spywareguide.com/product_list_category.php?pageNum_Rs_product=0&totalRows_Rs_product=26&category_id=12;;
10681,"SkyRat_Show setup init","This signature detects the runtime behavior of the spyware SkyRat Show.SkyRat Show enables an attacker to take control an infected computer.",,,,adware,high,http://www.megasecurity.org/trojans/s/skyrat/Skyrat_show.html;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45308110;
10066,"Pincav User-Agent Traffic","This signature detects Pincav user-agent traffic.",,,,spyware,medium,
10613,"UCmore Track activity","This signature detects the runtime behavior of spyware UCmore.UCmore changes browser settings and stays resident in background. When shown, it displays sponsor/ad links to other sites it considers connected to the current page. UCmore monitors user web activity and passes user information to its controlling server.",,,,adware,low,http://www.spywareguide.com/product_show.php?id=776;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=58660;http://securityresponse.symantec.com/avcenter/venc/data/adware.ucmore.html;;
10795,"Cookie_Monster_0_24 kill kernel32.dll","This signature detects the runtime behavior of Cookie Monster.Cookie Monster is a trojan program that allows an attacker to take control of an infected machine.",,,,adware,high,http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45308426;
10871,"ANWB_Toolbar display ads 2","This signature detects the runtime behavior of the spyware ANWB Toolbar.ANWB Toolbar is an IE Explorer Bar installed on user machine. It tracks user information, and displays targeted marketing information on its toolbar.",,,,adware,medium,http://www.spywareguide.com/product_show.php?id=1139;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45307834;
10861,NetControl_TakeOver,"This signature detects the runtime behavior of spyware:NetControl Takeover. NetControl takeover is a remote administration tool, which enables the attacker to completely control the infected machine.",,,,adware,high,http://www3.ca.com/securityadvisor/pest/pest.aspx?id=453077485;http://antispyware.stompsoft.com/n/netcontrol_takeover.as;
10714,"Warez_P2P Update request","Warez P2P is a P2P-file-sharing program.Warez P2P contacts its controlling server to download advertisements to the user. It also passes user information to its server and gets self-updates periodically.",,,,adware,low,http://www.spywareguide.com/product_list_category.php?category_id=12;http://www.download.com/Warez-P2P/3640-2166_4-10417974.html;
10545,"Drop_Agent_ada getdis.php","Drop_Agent_ada getdis.php",,,,adware,low,
10782,"Seekmo Pop up ads","This signature detects the runtime behavior of the spyware Seekmo.Seekmo is a 180Solutions adware variant that is installed as a Search Assistant. It tracks user browsing activity and passes user information such as seach keywords to its controlling server, and generates advertisements according to that.",,,,adware,low,http://www.spywareguide.com/product_show.php?id=2368;http://www.bleepingcomputer.com/startups/seekmo-14097.html;http://www.mvps.org/winhelp2002/temp/seekmo/seekmo.ht;
10985,Win32Unclassified_ATrojanDownloader,Win32Unclassified_ATrojanDownloader,,,,adware,high,
10999,"Twister songs found","This signature detects the runtime behavior of Twister MP3.Twister MP3 is a free program for finding and downloading MP3s and other music files on the Internet. It downloads and installs other spyware programs during its installation, such as eXact.xxxxx, WhenU.xxxxx",,,,adware,medium,http://www.twistermp3.com/download/twisterfree.exe;http://www.twistermp3.com;
10532,Phantom_FTP,"This signature detects the runtime behavior of spyware Phantom FTP. Phantom FTP is a Trojan program. It allows a remote attacker to connect to an infected machine and download or upload arbitrary files.",,,,adware,high,http://www3.ca.com/securityadvisor/pest/pest.aspx?id=4223;http://www.megasecurity.org/trojans/p/phantom/Phantomftp2.0b.htm;
10696,"Insurrection_1_1_0 icq notification 2","This signature detects the runtime behavior of the spyware Insurrection 1.1.0. Insurrection 1.1.0  is a remote administration tool. It enables an attacker to take control an infected computer.",,,,adware,high,http://www3.cai.com/securityadvisor/pest/pest.aspx?id=453076744;http://www.tenebril.com/src/info.php?id=10620148;
10865,BackAge_3_1,"This signature detects the runtime behavior of spyware BackAge 2.1BackAge 2.1 is a remote administration tool, which enables the attacker to completely control the infected machine.",,,,backdoor,high,http://www.symantec.com/avcenter/venc/data/backdoor.backage.html;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=698;http://www.spywareguide.com/product_show.php?id=1186;http://www.megasecurity.org/trojans/b/backage/Backage_all.htm;
10543,Netster,"This signature detects the runtime bahavior of Netster. Netster creates advertisments on a user's computer. It also tracks the user's Web activity, collects and passes user information to its controlling server for targeted advertising purpose.",,,,adware,low,http://www.spywareguide.com/product_show.php?id=1793;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=453074141;;http://labs.paretologic.com/spyware.aspx?remove=netster%20cooki;
10219,ZToolbar,"This signature detects the runtime behavior of ZToolbar. ZToolbar is an adware application that generates pop-up advertisements. It also monitors the contents of the Internet Explorer windows, and opens Web pages of its partner sites when certain keywords are detected.",,,,adware,low,http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45309414;
10325,"2Seek_Toolbar user info collection","This signature detects the runtime behavior of the spyware 2-seek Toolbar.2-seek Toolbar is an IE Search Toolbar. It searches for keywords using a list of websites maintained by 2-Seek for paid advertisers. It also collects user information.",,,,adware,medium,http://xforce.iss.net/xforce/xfdb/14219;http://www.2-seek.com/toolbar.ph;
10270,"Painter redirect to klikvipsearch","This signature detects the runtime behavior of the Painter.Painter is a hijacker and trojan application that alters the Internet Explorer settings. It hijacks user searches on popular search engines such as Google, MSN, Yahoo, Ask, etc. Any search keyword will be hijacked by it, and the result web page will be the one returned by its own server. Painter generates pop-up advertisements, and continually displays fake security warnings on the host system.",,,,browser-hijack,medium,http://www.spywareguide.com/product_show.php?id=2730;http://vil.nai.com/vil/content/v_138384.htm;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=45309679;
10495,"AltNet Initial Retrieval","This siganture detects the runtime behavior of Altnet. Altnet consists of two parts: download manager and points manager. It monitors the surfing activity of the victim, and can gather personal information to report to its controlling server. Altnet Points Manager displays ads in its application frame. This spyware is usually installed through file-sharing programs, such as Kazaa.",,,,adware,medium,http://www.spywareremove.com/removeAltnet.html;http://www.spywareguide.com/product_show.php?id=1369;http://www.scanspyware.net/info/Altnet.htm;
10947,"DSrch search assistant redirect","This signature detects the runtime behavior of spyware: DSrch. DSrch changes IE settings without user consent. It redirects IE search assistant and side search to its controlling server.",,,,adware,medium,http://www.sunbelt-software.com/research/threat_display.cfm?name=DSrch&threatid=4108;
10900,"Altavista_Toolbar Translate - typied and copied text","This signature detects the runtime behavior of spyware AltaVista Toolbar. AltaVista Toolbar alters the Internet Explorer settings. It tracks user web activity and collects the user's personal information such as cookie information and surfing habits.",,,,adware,low,http://www.altavista.com/about/privac;
10026,"Comisproc User-Agent Traffic","This signature detects Comisproc user-agent traffic.",,,,spyware,medium,
10572,FreeAccess,FreeAccess,,,,adware,high,
10043,"Bancos User-Agent Traffic","This signature detects Bancos user-agent traffic.",,,,spyware,medium,
10562,"7FaSST Search","This signature detects the runtime behavior of the spyware 7FaSST.7FaSSt is an Internet Explorer toolbar that provides a search field querying the 7search.com/7metasearch search engines. It tracks the user's Web activity and passes user information to its controlling server",,,,adware,low,http://www.spywareguide.com/product_show.php?id=419;http://www3.ca.com/securityadvisor/pest/pest.aspx?id=453072502;;
